time_s,cart_x_m,theta_rad,cart_v_mps,theta_dot_radps,force_N,solve_time_ms,solver_success,solver_status,model_x_ddot_mps2,model_theta_ddot_radps2,forward_dynamics_equation_residual_inf
20.620000,-0.043488260,-0.006685586,0.314937766,-0.011990249,-0.080610810,2.481916,1,Solve_Succeeded,-0.067570081,0.007887334,4.336808689942e-19
20.630000,-0.040346808,-0.006804904,0.314264072,-0.011940504,-0.083447442,3.045866,1,Solve_Succeeded,-0.069936551,0.007939532,0.000000000000e+00
20.640000,-0.037212350,-0.006923427,0.313568555,-0.011865520,-0.083447442,3.045866,1,Solve_Succeeded,-0.069936551,0.007939532,0.000000000000e+00
20.650000,-0.034084869,-0.007041487,0.312871175,-0.011814949,-0.086253894,2.535537,1,Solve_Succeeded,-0.072277788,0.007990075,0.000000000000e+00
20.660000,-0.030964615,-0.007158748,0.312152205,-0.011739411,-0.086253894,2.535537,1,Solve_Succeeded,-0.072277788,0.007990075,0.000000000000e+00
20.670000,-0.027851573,-0.007275537,0.311431392,-0.011688028,-0.089029843,2.624957,1,Solve_Succeeded,-0.074593523,0.008038962,1.387778780781e-17
20.680000,-0.024745991,-0.007391523,0.310689223,-0.011611953,-0.089029843,2.624957,1,Solve_Succeeded,-0.074593523,0.008038962,1.387778780781e-17
20.690000,-0.021647852,-0.007507028,0.309945231,-0.011559769,-0.091774972,3.866929,1,Solve_Succeeded,-0.076883492,0.008086194,0.000000000000e+00
20.700000,-0.018557401,-0.007621725,0.309180120,-0.011483173,-0.091774972,3.866929,1,Solve_Succeeded,-0.076883492,0.008086194,0.000000000000e+00
20.710000,-0.015474622,-0.007735933,0.308413207,-0.011430203,-0.094488974,3.594429,1,Solve_Succeeded,-0.079147438,0.008131770,0.000000000000e+00
20.720000,-0.012399758,-0.007849328,0.307625415,-0.011353101,-0.094488974,3.594429,1,Solve_Succeeded,-0.079147438,0.008131770,0.000000000000e+00
20.730000,-0.009332793,-0.007962227,0.306835840,-0.011299358,-0.097171546,2.552372,1,Solve_Succeeded,-0.081385111,0.008175693,1.387778780781e-17
20.740000,-0.006273966,-0.008074308,0.306025628,-0.011221767,-0.097171546,2.552372,1,Solve_Succeeded,-0.081385111,0.008175693,1.387778780781e-17
20.750000,-0.003223263,-0.008185884,0.305213655,-0.011167265,-0.099822395,2.641788,1,Solve_Succeeded,-0.083596265,0.008217962,8.673617379884e-19
20.760000,-0.000180919,-0.008296638,0.304381289,-0.011089201,-0.099822395,2.641788,1,Solve_Succeeded,-0.083596265,0.008217962,8.673617379884e-19
20.770000,0.002853081,-0.008406880,0.303547181,-0.011033953,-0.102441232,2.941859,1,Solve_Succeeded,-0.085780659,0.008258579,1.387778780781e-17
20.780000,0.005878503,-0.008516296,0.302692928,-0.010955432,-0.102441232,2.941859,1,Solve_Succeeded,-0.085780659,0.008258579,1.387778780781e-17
20.790000,0.008895362,-0.008625192,0.301836954,-0.010899452,-0.105027777,3.396171,1,Solve_Succeeded,-0.087938061,0.008297546,1.387778780781e-17
20.800000,0.011903427,-0.008733257,0.300961083,-0.010820489,-0.105027777,3.396171,1,Solve_Succeeded,-0.087938061,0.008297546,1.387778780781e-17
20.810000,0.014902714,-0.008840795,0.300083512,-0.010763790,-0.107581757,2.680347,1,Solve_Succeeded,-0.090068242,0.008334864,0.000000000000e+00
20.820000,0.017892993,-0.008947499,0.299186295,-0.010684403,-0.107581757,2.680347,1,Solve_Succeeded,-0.090068242,0.008334864,0.000000000000e+00
20.830000,0.020874281,-0.009053668,0.298287400,-0.010626999,-0.110102905,2.469863,1,Solve_Succeeded,-0.092170981,0.008370537,1.387778780781e-17
20.840000,0.023846351,-0.009158999,0.297369110,-0.010547203,-0.110102905,2.469863,1,Solve_Succeeded,-0.092170981,0.008370537,1.387778780781e-17
20.850000,0.026809220,-0.009263788,0.296449165,-0.010489108,-0.112590962,3.626949,1,Solve_Succeeded,-0.094246063,0.008404565,1.387778780781e-17
20.860000,0.029762663,-0.009367735,0.295510080,-0.010408919,-0.112590962,3.626949,1,Solve_Succeeded,-0.094246063,0.008404565,1.387778780781e-17
20.870000,0.032706697,-0.009471133,0.294569360,-0.010350146,-0.115045676,3.726368,1,Solve_Succeeded,-0.096293276,0.008436952,0.000000000000e+00
20.880000,0.035641101,-0.009573687,0.293609758,-0.010269580,-0.115045676,3.726368,1,Solve_Succeeded,-0.096293276,0.008436952,0.000000000000e+00
20.890000,0.038565890,-0.009675683,0.292648543,-0.010210145,-0.117466803,2.785552,1,Solve_Succeeded,-0.098312418,0.008467701,1.387778780781e-17
20.900000,0.041480848,-0.009776833,0.291668703,-0.010129217,-0.117466803,2.785552,1,Solve_Succeeded,-0.098312418,0.008467701,1.387778780781e-17
20.910000,0.044385989,-0.009877418,0.290687273,-0.010069132,-0.119854103,2.408830,1,Solve_Succeeded,-0.100303289,0.008496814,1.387778780781e-17
20.920000,0.047281099,-0.009977153,0.289687479,-0.009987860,-0.119854103,2.408830,1,Solve_Succeeded,-0.100303289,0.008496814,1.387778780781e-17
20.930000,0.050166193,-0.010076317,0.288686117,-0.009927139,-0.122207347,3.189597,1,Solve_Succeeded,-0.102265699,0.008524295,0.000000000000e+00
20.940000,0.053041061,-0.010174629,0.287666652,-0.009845538,-0.122207347,3.189597,1,Solve_Succeeded,-0.102265699,0.008524295,0.000000000000e+00
20.950000,0.055905715,-0.010272362,0.286645642,-0.009784196,-0.124526311,2.779234,1,Solve_Succeeded,-0.104199460,0.008550148,0.000000000000e+00
20.960000,0.058759950,-0.010369241,0.285606793,-0.009702281,-0.124526311,2.779234,1,Solve_Succeeded,-0.104199460,0.008550148,0.000000000000e+00
20.970000,0.061603778,-0.010465535,0.284566421,-0.009640331,-0.126810779,4.180947,1,Solve_Succeeded,-0.106104393,0.008574376,2.775557561563e-17
20.980000,0.064436996,-0.010560971,0.283508476,-0.009558120,-0.126810779,4.180947,1,Solve_Succeeded,-0.106104393,0.008574376,2.775557561563e-17
20.990000,0.067259617,-0.010655816,0.282449031,-0.009495576,-0.129060541,3.427127,1,Solve_Succeeded,-0.107980324,0.008596985,2.775557561563e-17
21.000000,0.070071439,-0.010749801,0.281372279,-0.009413084,-0.129060541,3.427127,1,Solve_Succeeded,-0.107980324,0.008596985,2.775557561563e-17
21.010000,0.072872477,-0.010843190,0.280294050,-0.009349960,-0.131275396,2.715208,1,Solve_Succeeded,-0.109827084,0.008617977,8.673617379884e-19
21.020000,0.075662532,-0.010935716,0.279198784,-0.009267203,-0.131275396,2.715208,1,Solve_Succeeded,-0.109827084,0.008617977,8.673617379884e-19
21.030000,0.078441617,-0.011027638,0.278102062,-0.009203514,-0.133455147,2.887856,1,Solve_Succeeded,-0.111644511,0.008637358,0.000000000000e+00
21.040000,0.081209538,-0.011118697,0.276988574,-0.009120506,-0.133455147,2.887856,1,Solve_Succeeded,-0.111644511,0.008637358,0.000000000000e+00
21.050000,0.083966307,-0.011209146,0.275873654,-0.009056266,-0.135599608,3.200313,1,Solve_Succeeded,-0.113432449,0.008655134,0.000000000000e+00
21.060000,0.086711733,-0.011298730,0.274742238,-0.008973025,-0.135599608,3.200313,1,Solve_Succeeded,-0.113432449,0.008655134,0.000000000000e+00
21.070000,0.089445828,-0.011387698,0.273609414,-0.008908248,-0.137708597,3.418622,1,Solve_Succeeded,-0.115190747,0.008671308,8.673617379884e-19
21.080000,0.092168404,-0.011475798,0.272460367,-0.008824789,-0.137708597,3.418622,1,Solve_Succeeded,-0.115190747,0.008671308,8.673617379884e-19
21.090000,0.094879473,-0.011563278,0.271309935,-0.008759488,-0.139781942,3.439208,1,Solve_Succeeded,-0.116919261,0.008685886,2.775557561563e-17
21.100000,0.097578850,-0.011649889,0.270143555,-0.008675827,-0.139781942,3.439208,1,Solve_Succeeded,-0.116919261,0.008685886,2.775557561563e-17
21.110000,0.100266548,-0.011735873,0.268975813,-0.008610018,-0.141819475,3.269882,1,Solve_Succeeded,-0.118617853,0.008698874,2.775557561563e-17
21.120000,0.102942383,-0.011820986,0.267792398,-0.008526169,-0.141819475,3.269882,1,Solve_Succeeded,-0.118617853,0.008698874,2.775557561563e-17
21.130000,0.105606369,-0.011905468,0.266607645,-0.008459866,-0.143821038,4.078450,1,Solve_Succeeded,-0.120286390,0.008710278,2.775557561563e-17
21.140000,0.108258326,-0.011989078,0.265407496,-0.008375846,-0.143821038,4.078450,1,Solve_Succeeded,-0.120286390,0.008710278,2.775557561563e-17
21.150000,0.110898266,-0.012072051,0.264206032,-0.008309063,-0.145786477,2.669483,1,Solve_Succeeded,-0.121924746,0.008720105,0.000000000000e+00
21.160000,0.113526014,-0.012154151,0.262989450,-0.008224887,-0.145786477,2.669483,1,Solve_Succeeded,-0.121924746,0.008720105,0.000000000000e+00
21.170000,0.116141580,-0.012235609,0.261771578,-0.008157638,-0.147715649,2.805851,1,Solve_Succeeded,-0.123532800,0.008728359,2.775557561563e-17
21.180000,0.118744794,-0.012316194,0.260538866,-0.008073322,-0.147715649,2.805851,1,Solve_Succeeded,-0.123532800,0.008728359,2.775557561563e-17
21.190000,0.121335665,-0.012396130,0.259304888,-0.008005621,-0.149608415,3.467007,1,Solve_Succeeded,-0.125110438,0.008735049,2.775557561563e-17
21.200000,0.123914025,-0.012475193,0.258056350,-0.007921181,-0.149608415,3.467007,1,Solve_Succeeded,-0.125110438,0.008735049,2.775557561563e-17
21.210000,0.126479885,-0.012553603,0.256806570,-0.007853041,-0.151464644,2.739586,1,Solve_Succeeded,-0.126657550,0.008740181,0.000000000000e+00
21.220000,0.129033080,-0.012631139,0.255542512,-0.007768492,-0.151464644,2.739586,1,Solve_Succeeded,-0.126657550,0.008740181,0.000000000000e+00
21.230000,0.131573619,-0.012708017,0.254277234,-0.007699929,-0.153284213,2.683073,1,Solve_Succeeded,-0.128174034,0.008743762,1.734723475977e-18
21.240000,0.134101341,-0.012784021,0.252997962,-0.007615286,-0.153284213,2.683073,1,Solve_Succeeded,-0.128174034,0.008743762,1.734723475977e-18
21.250000,0.136616257,-0.012859362,0.251717494,-0.007546315,-0.155067003,2.443396,1,Solve_Succeeded,-0.129659793,0.008745799,1.734723475977e-18
21.260000,0.139118206,-0.012933829,0.250423314,-0.007461593,-0.155067003,2.443396,1,Solve_Succeeded,-0.129659793,0.008745799,1.734723475977e-18
21.270000,0.141607200,-0.013007628,0.249127963,-0.007392226,-0.156812907,2.660970,1,Solve_Succeeded,-0.131114736,0.008746300,2.775557561563e-17
21.280000,0.144083082,-0.013080553,0.247819183,-0.007307441,-0.156812907,2.660970,1,Solve_Succeeded,-0.131114736,0.008746300,2.775557561563e-17
21.290000,0.146545863,-0.013152807,0.246509256,-0.007237694,-0.158521821,2.460302,1,Solve_Succeeded,-0.132538778,0.008745273,2.775557561563e-17
21.300000,0.148995390,-0.013224186,0.245186186,-0.007152860,-0.158521821,2.460302,1,Solve_Succeeded,-0.132538778,0.008745273,2.775557561563e-17
21.310000,0.151431673,-0.013294890,0.243861993,-0.007082746,-0.160193649,2.737963,1,Solve_Succeeded,-0.133931839,0.008742726,2.775557561563e-17
21.320000,0.153854563,-0.013364719,0.242524942,-0.006997879,-0.160193649,2.737963,1,Solve_Succeeded,-0.133931839,0.008742726,2.775557561563e-17
21.330000,0.156264069,-0.013433869,0.241186793,-0.006927414,-0.161828303,3.223879,1,Solve_Succeeded,-0.135293845,0.008738668,0.000000000000e+00
21.340000,0.158660046,-0.013502144,0.239836071,-0.006842528,-0.161828303,3.223879,1,Solve_Succeeded,-0.135293845,0.008738668,0.000000000000e+00
21.350000,0.161042504,-0.013569736,0.238484275,-0.006771725,-0.163425701,2.679809,1,Solve_Succeeded,-0.136624730,0.008733105,2.775557561563e-17
21.360000,0.163411298,-0.013636455,0.237120194,-0.006686836,-0.163425701,2.679809,1,Solve_Succeeded,-0.136624730,0.008733105,2.775557561563e-17
21.370000,0.165766440,-0.013702486,0.235755064,-0.006615709,-0.164985768,3.055110,1,Solve_Succeeded,-0.137924431,0.008726049,1.734723475977e-18
21.380000,0.168107789,-0.013767645,0.234377935,-0.006530831,-0.164985768,3.055110,1,Solve_Succeeded,-0.137924431,0.008726049,1.734723475977e-18
21.390000,0.170435355,-0.013832113,0.232999781,-0.006459395,-0.166508436,2.483860,1,Solve_Succeeded,-0.139192892,0.008717506,0.000000000000e+00
21.400000,0.172749001,-0.013895709,0.231609916,-0.006374543,-0.166508436,2.483860,1,Solve_Succeeded,-0.139192892,0.008717506,0.000000000000e+00
21.410000,0.175048737,-0.013958610,0.230219052,-0.006302811,-0.167993645,2.812019,1,Solve_Succeeded,-0.140430064,0.008707487,2.775557561563e-17
21.420000,0.177334430,-0.014020640,0.228816765,-0.006218001,-0.167993645,2.812019,1,Solve_Succeeded,-0.140430064,0.008707487,2.775557561563e-17
21.430000,0.179606089,-0.014081973,0.227413503,-0.006145988,-0.169441340,2.570000,1,Solve_Succeeded,-0.141635900,0.008696002,2.775557561563e-17
21.440000,0.181863584,-0.014142436,0.225999106,-0.006061233,-0.169441340,2.570000,1,Solve_Succeeded,-0.141635900,0.008696002,2.775557561563e-17
21.450000,0.184106924,-0.014202198,0.224583759,-0.005988953,-0.170851474,2.486592,1,Solve_Succeeded,-0.142810363,0.008683058,2.775557561563e-17
21.460000,0.186335983,-0.014261091,0.223157567,-0.005904268,-0.170851474,2.486592,1,Solve_Succeeded,-0.142810363,0.008683058,2.775557561563e-17
21.470000,0.188550769,-0.014319281,0.221730449,-0.005831734,-0.172224007,3.114109,1,Solve_Succeeded,-0.143953419,0.008668667,2.775557561563e-17
21.480000,0.190751160,-0.014376603,0.220292776,-0.005747134,-0.172224007,3.114109,1,Solve_Succeeded,-0.143953419,0.008668667,2.775557561563e-17
21.490000,0.192937163,-0.014433218,0.218854201,-0.005674362,-0.173558905,2.714391,1,Solve_Succeeded,-0.145065041,0.008652839,0.000000000000e+00
21.500000,0.195108660,-0.014488967,0.217405360,-0.005589860,-0.173558905,2.714391,1,Solve_Succeeded,-0.145065041,0.008652839,0.000000000000e+00
21.510000,0.197265658,-0.014544007,0.215955643,-0.005516863,-0.174856141,2.794805,1,Solve_Succeeded,-0.146145207,0.008635583,2.775557561563e-17
21.520000,0.199408042,-0.014598183,0.214495949,-0.005432474,-0.174856141,2.794805,1,Solve_Succeeded,-0.146145207,0.008635583,2.775557561563e-17
21.530000,0.201535818,-0.014651646,0.213035403,-0.005359266,-0.176115696,2.707314,1,Solve_Succeeded,-0.147193901,0.008616910,2.775557561563e-17
21.540000,0.203648875,-0.014704248,0.211565172,-0.005275004,-0.176115696,2.707314,1,Solve_Succeeded,-0.147193901,0.008616910,2.775557561563e-17
21.550000,0.205747221,-0.014756134,0.210094113,-0.005201600,-0.177337556,2.557115,1,Solve_Succeeded,-0.148211112,0.008596831,5.551115123126e-17
21.560000,0.207830745,-0.014807160,0.208613658,-0.005117479,-0.177337556,2.557115,1,Solve_Succeeded,-0.148211112,0.008596831,5.551115123126e-17
21.570000,0.209899455,-0.014857470,0.207132400,-0.005043892,-0.178521714,2.577766,1,Solve_Succeeded,-0.149196835,0.008575356,0.000000000000e+00
21.580000,0.211953245,-0.014906921,0.205642037,-0.004959926,-0.178521714,2.577766,1,Solve_Succeeded,-0.149196835,0.008575356,0.000000000000e+00
21.590000,0.213992122,-0.014955652,0.204150896,-0.004886170,-0.179668171,2.517743,1,Solve_Succeeded,-0.150151071,0.008552498,0.000000000000e+00
21.600000,0.216015985,-0.015003528,0.202650938,-0.004802373,-0.179668171,2.517743,1,Solve_Succeeded,-0.150151071,0.008552498,0.000000000000e+00
21.610000,0.218024839,-0.015050682,0.201150229,-0.004728461,-0.180776932,2.667283,1,Solve_Succeeded,-0.151073825,0.008528266,1.734723475977e-18
21.620000,0.220018585,-0.015096983,0.199640993,-0.004644847,-0.180776932,2.667283,1,Solve_Succeeded,-0.151073825,0.008528266,1.734723475977e-18
21.630000,0.221997231,-0.015142560,0.198131029,-0.004570794,-0.181848012,2.544330,1,Solve_Succeeded,-0.151965111,0.008502673,0.000000000000e+00
21.640000,0.223960680,-0.015187287,0.196612829,-0.004487376,-0.181848012,2.544330,1,Solve_Succeeded,-0.151965111,0.008502673,0.000000000000e+00
21.650000,0.225908939,-0.015231288,0.195093926,-0.004413196,-0.182881429,2.666930,1,Solve_Succeeded,-0.152824943,0.008475730,0.000000000000e+00
21.660000,0.227841915,-0.015274441,0.193567077,-0.004329988,-0.182881429,2.666930,1,Solve_Succeeded,-0.152824943,0.008475730,0.000000000000e+00
21.670000,0.229759615,-0.015316867,0.192039549,-0.004255693,-0.183877211,2.916632,1,Solve_Succeeded,-0.153653346,0.008447448,0.000000000000e+00
21.680000,0.231661950,-0.015358447,0.190504365,-0.004172708,-0.183877211,2.916632,1,Solve_Succeeded,-0.153653346,0.008447448,0.000000000000e+00
21.690000,0.233548925,-0.015399299,0.188968527,-0.004098314,-0.184835389,2.823866,1,Solve_Succeeded,-0.154450346,0.008417841,2.775557561563e-17
21.700000,0.235420454,-0.015439309,0.187425321,-0.004015565,-0.184835389,2.823866,1,Solve_Succeeded,-0.154450346,0.008417841,2.775557561563e-17
21.710000,0.237276545,-0.015478588,0.185881487,-0.003941084,-0.185756003,2.630916,1,Solve_Succeeded,-0.155215977,0.008386920,2.775557561563e-17
21.720000,0.239117114,-0.015517029,0.184330574,-0.003858586,-0.185756003,2.630916,1,Solve_Succeeded,-0.155215977,0.008386920,2.775557561563e-17
21.730000,0.240942166,-0.015554737,0.182779057,-0.003784031,-0.186639099,2.450324,1,Solve_Succeeded,-0.155950278,0.008354697,2.775557561563e-17
21.740000,0.242751624,-0.015591610,0.181220750,-0.003701796,-0.186639099,2.450324,1,Solve_Succeeded,-0.155950278,0.008354697,2.775557561563e-17
21.750000,0.244545492,-0.015627750,0.179661863,-0.003627182,-0.187484728,2.752951,1,Solve_Succeeded,-0.156653292,0.008321186,2.775557561563e-17
21.760000,0.246323694,-0.015663058,0.178096476,-0.003545222,-0.187484728,2.752951,1,Solve_Succeeded,-0.156653292,0.008321186,2.775557561563e-17
21.770000,0.248086236,-0.015697632,0.176530533,-0.003470562,-0.188292949,2.573381,1,Solve_Succeeded,-0.157325069,0.008286398,5.551115123126e-17
21.780000,0.249833045,-0.015731377,0.174958377,-0.003388891,-0.188292949,2.573381,1,Solve_Succeeded,-0.157325069,0.008286398,5.551115123126e-17
21.790000,0.251564127,-0.015764387,0.173385690,-0.003314198,-0.189063825,2.656829,1,Solve_Succeeded,-0.157965662,0.008250347,0.000000000000e+00
21.800000,0.253279412,-0.015796571,0.171807077,-0.003232828,-0.189063825,2.656829,1,Solve_Succeeded,-0.157965662,0.008250347,0.000000000000e+00
21.810000,0.254978905,-0.015828021,0.170227958,-0.003158116,-0.189797428,3.681993,1,Solve_Succeeded,-0.158575132,0.008213045,1.734723475977e-18
21.820000,0.256662540,-0.015858648,0.168643200,-0.003077060,-0.189797428,3.681993,1,Solve_Succeeded,-0.158575132,0.008213045,1.734723475977e-18
21.830000,0.258330322,-0.015888540,0.167057960,-0.003002341,-0.190493834,3.517906,1,Solve_Succeeded,-0.159153543,0.008174507,2.775557561563e-17
21.840000,0.259982189,-0.015917614,0.165467367,-0.002921613,-0.190493834,3.517906,1,Solve_Succeeded,-0.159153543,0.008174507,2.775557561563e-17
21.850000,0.261618144,-0.015945951,0.163876317,-0.002846901,-0.191153126,2.851726,1,Solve_Succeeded,-0.159700964,0.008134745,0.000000000000e+00
21.860000,0.263238130,-0.015973474,0.162280200,-0.002766511,-0.191153126,2.851726,1,Solve_Succeeded,-0.159700964,0.008134745,0.000000000000e+00
21.870000,0.264842149,-0.016000260,0.160683649,-0.002691818,-0.191775394,2.606082,1,Solve_Succeeded,-0.160217471,0.008093773,2.775557561563e-17
21.880000,0.266430146,-0.016026237,0.159082317,-0.002611780,-0.191775394,2.606082,1,Solve_Succeeded,-0.160217471,0.008093773,2.775557561563e-17
21.890000,0.268002125,-0.016051476,0.157480575,-0.002537121,-0.192360732,2.450554,1,Solve_Succeeded,-0.160703144,0.008051605,2.775557561563e-17
21.900000,0.269558034,-0.016075910,0.155874336,-0.002457446,-0.192360732,2.450554,1,Solve_Succeeded,-0.160703144,0.008051605,2.775557561563e-17
21.910000,0.271097876,-0.016099607,0.154267712,-0.002382832,-0.192909242,2.659443,1,Solve_Succeeded,-0.161158067,0.008008255,2.775557561563e-17
21.920000,0.272621602,-0.016122502,0.152656873,-0.002303532,-0.192909242,2.659443,1,Solve_Succeeded,-0.161158067,0.008008255,2.775557561563e-17
21.930000,0.274129215,-0.016144660,0.151045674,-0.002228977,-0.193421029,2.508707,1,Solve_Succeeded,-0.161582330,0.007963736,0.000000000000e+00
21.940000,0.275620671,-0.016166022,0.149430543,-0.002150065,-0.193421029,2.508707,1,Solve_Succeeded,-0.161582330,0.007963736,0.000000000000e+00
21.950000,0.277095970,-0.016186646,0.147815076,-0.002075581,-0.193896208,2.608473,1,Solve_Succeeded,-0.161976028,0.007918062,2.775557561563e-17
21.960000,0.278555073,-0.016206478,0.146195958,-0.001997068,-0.193896208,2.608473,1,Solve_Succeeded,-0.161976028,0.007918062,2.775557561563e-17
21.970000,0.279997980,-0.016225574,0.144576528,-0.001922669,-0.194334897,3.315755,1,Solve_Succeeded,-0.162339261,0.007871249,2.775557561563e-17
21.980000,0.281424654,-0.016243882,0.142953728,-0.001844565,-0.194334897,3.315755,1,Solve_Succeeded,-0.162339261,0.007871249,2.775557561563e-17
21.990000,0.282835096,-0.016261453,0.141330640,-0.001770263,-0.194737219,2.646314,1,Solve_Succeeded,-0.162672132,0.007823310,2.775557561563e-17
22.000000,0.284229271,-0.016278242,0.139704462,-0.001692582,-0.194737219,2.646314,1,Solve_Succeeded,-0.162672132,0.007823310,2.775557561563e-17
22.010000,0.285607181,-0.016294295,0.138078020,-0.001618389,-0.195103306,2.398565,1,Solve_Succeeded,-0.162974752,0.007774260,0.000000000000e+00
22.020000,0.286968793,-0.016309570,0.136448767,-0.001541141,-0.195103306,2.398565,1,Solve_Succeeded,-0.162974752,0.007774260,0.000000000000e+00
22.030000,0.288314110,-0.016324110,0.134819274,-0.001467069,-0.195433293,2.413896,1,Solve_Succeeded,-0.163247234,0.007724114,0.000000000000e+00
22.040000,0.289643103,-0.016337877,0.133187246,-0.001390266,-0.195433293,2.413896,1,Solve_Succeeded,-0.163247234,0.007724114,0.000000000000e+00
22.050000,0.290955772,-0.016350910,0.131555003,-0.001316329,-0.195727322,2.754617,1,Solve_Succeeded,-0.163489696,0.007672886,0.000000000000e+00
22.060000,0.292252093,-0.016363175,0.129920502,-0.001239981,-0.195727322,2.754617,1,Solve_Succeeded,-0.163489696,0.007672886,0.000000000000e+00
22.070000,0.293532066,-0.016374706,0.128285809,-0.001166190,-0.195985539,3.279897,1,Solve_Succeeded,-0.163702262,0.007620592,2.775557561563e-17
22.080000,0.294795669,-0.016385476,0.126649134,-0.001090309,-0.195985539,3.279897,1,Solve_Succeeded,-0.163702262,0.007620592,2.775557561563e-17
22.090000,0.296042904,-0.016395512,0.125012289,-0.001016676,-0.196208098,3.220471,1,Solve_Succeeded,-0.163885060,0.007567247,2.775557561563e-17
22.100000,0.297273750,-0.016404792,0.123373738,-0.000941272,-0.196208098,3.220471,1,Solve_Succeeded,-0.163885060,0.007567247,2.775557561563e-17
22.110000,0.298488208,-0.016413341,0.121735041,-0.000867810,-0.196395155,2.621672,1,Solve_Succeeded,-0.164038222,0.007512865,1.734723475977e-18
22.120000,0.299686263,-0.016421137,0.120094910,-0.000792894,-0.196395155,2.621672,1,Solve_Succeeded,-0.164038222,0.007512865,1.734723475977e-18
22.130000,0.300867915,-0.016428204,0.118454656,-0.000719615,-0.196546874,2.638779,1,Solve_Succeeded,-0.164161885,0.007457462,0.000000000000e+00
22.140000,0.302033151,-0.016434525,0.116813240,-0.000645197,-0.196546874,2.638779,1,Solve_Succeeded,-0.164161885,0.007457462,0.000000000000e+00
22.150000,0.303181971,-0.016440117,0.115171725,-0.000572112,-0.196663425,2.451321,1,Solve_Succeeded,-0.164256190,0.007401054,2.775557561563e-17
22.160000,0.304314366,-0.016444969,0.113529319,-0.000498202,-0.196663425,2.451321,1,Solve_Succeeded,-0.164256190,0.007401054,2.775557561563e-17
22.170000,0.305430336,-0.016449093,0.111886836,-0.000425323,-0.196744980,2.629795,1,Solve_Succeeded,-0.164321283,0.007343655,1.734723475977e-18
22.180000,0.306529874,-0.016452483,0.110243731,-0.000351933,-0.196744980,2.629795,1,Solve_Succeeded,-0.164321283,0.007343655,1.734723475977e-18
22.190000,0.307612980,-0.016455147,0.108600573,-0.000279272,-0.196791719,2.585402,1,Solve_Succeeded,-0.164357314,0.007285282,0.000000000000e+00
22.200000,0.308679650,-0.016457083,0.106957060,-0.000206410,-0.196791719,2.585402,1,Solve_Succeeded,-0.164357314,0.007285282,0.000000000000e+00
22.210000,0.309729885,-0.016458295,0.105313517,-0.000133979,-0.196803826,2.557394,1,Solve_Succeeded,-0.164364437,0.007225951,0.000000000000e+00
22.220000,0.310763683,-0.016458784,0.103669886,-0.000061656,-0.196803826,2.557394,1,Solve_Succeeded,-0.164364437,0.007225951,0.000000000000e+00
22.230000,0.311781045,-0.016458551,0.102026248,0.000010535,-0.196781491,2.974692,1,Solve_Succeeded,-0.164342811,0.007165676,0.000000000000e+00
22.240000,0.312781973,-0.016457601,0.100382787,0.000082309,-0.196781491,2.974692,1,Solve_Succeeded,-0.164342811,0.007165676,0.000000000000e+00
22.250000,0.313766466,-0.016455932,0.098739341,0.000154248,-0.196724908,2.535122,1,Solve_Succeeded,-0.164292599,0.007104474,1.734723475977e-18
22.260000,0.314734530,-0.016453552,0.097096335,0.000225464,-0.196724908,2.535122,1,Solve_Succeeded,-0.164292599,0.007104474,1.734723475977e-18
22.270000,0.315686164,-0.016450454,0.095453367,0.000297139,-0.196634276,2.614363,1,Solve_Succeeded,-0.164213967,0.007042362,0.000000000000e+00
22.280000,0.316621377,-0.016446651,0.093811101,0.000367788,-0.196634276,2.614363,1,Solve_Succeeded,-0.164213967,0.007042362,0.000000000000e+00
22.290000,0.317540168,-0.016442133,0.092168895,0.000439188,-0.196509799,2.601519,1,Solve_Succeeded,-0.164107086,0.006979354,0.000000000000e+00
22.300000,0.318442548,-0.016436917,0.090527653,0.000509260,-0.196509799,2.601519,1,Solve_Succeeded,-0.164107086,0.006979354,0.000000000000e+00
22.310000,0.319328517,-0.016430988,0.088886492,0.000580375,-0.196351686,2.774165,1,Solve_Succeeded,-0.163972132,0.006915467,1.734723475977e-18
22.320000,0.320198088,-0.016424367,0.087246553,0.000649861,-0.196351686,2.774165,1,Solve_Succeeded,-0.163972132,0.006915467,1.734723475977e-18
22.330000,0.321051262,-0.016417035,0.085606719,0.000720679,-0.196160152,2.806325,1,Solve_Succeeded,-0.163809284,0.006850718,2.775557561563e-17
22.340000,0.321888054,-0.016409018,0.083968363,0.000789571,-0.196160152,2.806325,1,Solve_Succeeded,-0.163809284,0.006850718,2.775557561563e-17
22.350000,0.322708465,-0.016400292,0.082330133,0.000860081,-0.195935415,2.637478,1,Solve_Succeeded,-0.163618724,0.006785122,5.551115123126e-17
22.360000,0.323512513,-0.016390888,0.080693638,0.000928369,-0.195935415,2.637478,1,Solve_Succeeded,-0.163618724,0.006785122,5.551115123126e-17
22.370000,0.324300198,-0.016380779,0.079057291,0.000998561,-0.195677698,2.614637,1,Solve_Succeeded,-0.163400639,0.006718697,0.000000000000e+00
22.380000,0.325071543,-0.016369997,0.077422932,0.001066237,-0.195677698,2.614637,1,Solve_Succeeded,-0.163400639,0.006718697,0.000000000000e+00
22.390000,0.325826547,-0.016358513,0.075788742,0.001136101,-0.195387229,2.753657,1,Solve_Succeeded,-0.163155220,0.006651458,0.000000000000e+00
