time_s,cart_x_m,theta_rad,cart_v_mps,theta_dot_radps,force_N,solve_time_ms,solver_success,solver_status,first_x_ddot_mps2,first_theta_ddot_radps2,passive_hinge_id_residual_Nm
22.250000,-0.065535836,0.013531701,-0.391827850,0.013487549,0.164053419,3.732312,1,Solve_Succeeded,0.137275787,-0.011290659,0.000000000000e+00
22.260000,-0.069438014,0.013665284,-0.390459335,0.013377684,0.164053419,3.732312,1,Solve_Succeeded,0.137275787,-0.011290659,0.000000000000e+00
22.270000,-0.073326482,0.013798092,-0.389088719,0.013295346,0.167205137,2.609935,1,Solve_Succeeded,0.139904017,-0.011326688,0.000000000000e+00
22.280000,-0.077200959,0.013929748,-0.387693859,0.013185048,0.167205137,2.609935,1,Solve_Succeeded,0.139904017,-0.011326688,0.000000000000e+00
22.290000,-0.081061464,0.014060620,-0.386296929,0.013101880,0.170310477,2.709649,1,Solve_Succeeded,0.142493489,-0.011360540,0.000000000000e+00
22.300000,-0.084907717,0.014190336,-0.384876111,0.012991169,0.170310477,2.709649,1,Solve_Succeeded,0.142493489,-0.011360540,0.000000000000e+00
22.310000,-0.088739739,0.014319260,-0.383453253,0.012907191,0.173369148,2.663821,1,Solve_Succeeded,0.145043962,-0.011392219,0.000000000000e+00
22.320000,-0.092557255,0.014447025,-0.382006867,0.012796089,0.173369148,2.663821,1,Solve_Succeeded,0.145043962,-0.011392219,0.000000000000e+00
22.330000,-0.096360284,0.014573989,-0.380558472,0.012711319,0.176380874,3.285990,1,Solve_Succeeded,0.147555206,-0.011421731,0.000000000000e+00
22.340000,-0.100148556,0.014699790,-0.379086910,0.012599847,0.176380874,3.285990,1,Solve_Succeeded,0.147555206,-0.011421731,0.000000000000e+00
22.350000,-0.103922089,0.014824782,-0.377613370,0.012514303,0.179345385,2.880964,1,Solve_Succeeded,0.150026995,-0.011449080,-1.734723475977e-18
22.360000,-0.107680619,0.014948610,-0.376117026,0.012402484,0.179345385,2.880964,1,Solve_Succeeded,0.150026995,-0.011449080,-1.734723475977e-18
22.370000,-0.111424162,0.015071619,-0.374618735,0.012316185,0.182262421,2.750804,1,Solve_Succeeded,0.152459114,-0.011474273,1.734723475977e-18
22.380000,-0.115152459,0.015193462,-0.373098005,0.012204038,0.182262421,2.750804,1,Solve_Succeeded,0.152459114,-0.011474273,1.734723475977e-18
22.390000,-0.118865525,0.015314478,-0.371575359,0.012117004,0.185131733,2.670525,1,Solve_Succeeded,0.154851355,-0.011497315,-1.734723475977e-18
22.400000,-0.122563106,0.015434325,-0.370030642,0.012004551,0.185131733,2.670525,1,Solve_Succeeded,0.154851355,-0.011497315,-1.734723475977e-18
22.410000,-0.126245217,0.015553339,-0.368484040,0.011916800,0.187953081,2.727339,1,Solve_Succeeded,0.157203519,-0.011518213,0.000000000000e+00
22.420000,-0.129911607,0.015671180,-0.366915737,0.011804062,0.187953081,2.727339,1,Solve_Succeeded,0.157203519,-0.011518213,0.000000000000e+00
22.430000,-0.133562292,0.015788180,-0.365345580,0.011715614,0.190726233,2.560386,1,Solve_Succeeded,0.159515412,-0.011536974,1.734723475977e-18
22.440000,-0.137197024,0.015904007,-0.363754092,0.011602611,0.190726233,2.560386,1,Solve_Succeeded,0.159515412,-0.011536974,1.734723475977e-18
22.450000,-0.140815820,0.016018985,-0.362160782,0.011513485,0.193450968,2.736773,1,Solve_Succeeded,0.161786852,-0.011553604,0.000000000000e+00
22.460000,-0.144418437,0.016132787,-0.360546514,0.011400239,0.193450968,2.736773,1,Solve_Succeeded,0.161786852,-0.011553604,0.000000000000e+00
22.470000,-0.148004889,0.016245733,-0.358930456,0.011310453,0.196127075,2.692774,1,Solve_Succeeded,0.164017662,-0.011568111,0.000000000000e+00
22.480000,-0.151574939,0.016357503,-0.357293813,0.011196985,0.196127075,2.692774,1,Solve_Succeeded,0.164017662,-0.011568111,0.000000000000e+00
22.490000,-0.155128602,0.016468409,-0.355655413,0.011106559,0.198754351,2.773938,1,Solve_Succeeded,0.166207674,-0.011580503,0.000000000000e+00
22.500000,-0.158665643,0.016578137,-0.353996804,0.010992889,0.198754351,2.773938,1,Solve_Succeeded,0.166207674,-0.011580503,0.000000000000e+00
22.510000,-0.162186078,0.016686995,-0.352336470,0.010901842,0.201332605,2.700477,1,Solve_Succeeded,0.168356728,-0.011590787,0.000000000000e+00
22.520000,-0.165689676,0.016794674,-0.350656304,0.010787992,0.201332605,2.700477,1,Solve_Succeeded,0.168356728,-0.011590787,0.000000000000e+00
22.530000,-0.169176452,0.016901476,-0.348974444,0.010696342,0.203861652,3.544946,1,Solve_Succeeded,0.170464672,-0.011598972,1.734723475977e-18
22.540000,-0.172646181,0.017007098,-0.347273132,0.010582332,0.203861652,3.544946,1,Solve_Succeeded,0.170464672,-0.011598972,1.734723475977e-18
22.550000,-0.176098878,0.017111836,-0.345570159,0.010490100,0.206341320,2.580477,1,Solve_Succeeded,0.172531362,-0.011605067,0.000000000000e+00
22.560000,-0.179534320,0.017215394,-0.343848112,0.010375951,0.206341320,2.580477,1,Solve_Succeeded,0.172531362,-0.011605067,0.000000000000e+00
22.570000,-0.182952522,0.017318062,-0.342124437,0.010283154,0.208771443,3.880666,1,Solve_Succeeded,0.174556661,-0.011609080,0.000000000000e+00
22.580000,-0.186353268,0.017419549,-0.340382071,0.010168886,0.208771443,3.880666,1,Solve_Succeeded,0.174556661,-0.011609080,0.000000000000e+00
22.590000,-0.189736572,0.017520140,-0.338638108,0.010075546,0.211151869,2.771713,1,Solve_Succeeded,0.176540441,-0.011611021,0.000000000000e+00
22.600000,-0.193102220,0.017619550,-0.336875837,0.009961179,0.211151869,2.771713,1,Solve_Succeeded,0.176540441,-0.011611021,0.000000000000e+00
22.610000,-0.196450228,0.017718057,-0.335112001,0.009867313,0.213482450,2.725008,1,Solve_Succeeded,0.178482582,-0.011610900,0.000000000000e+00
22.620000,-0.199780386,0.017815384,-0.333330241,0.009752869,0.213482450,2.725008,1,Solve_Succeeded,0.178482582,-0.011610900,0.000000000000e+00
22.630000,-0.203092708,0.017911802,-0.331546949,0.009658496,0.215763053,2.768078,1,Solve_Succeeded,0.180382971,-0.011608726,1.734723475977e-18
22.640000,-0.206386992,0.018007040,-0.329746117,0.009543995,0.215763053,2.768078,1,Solve_Succeeded,0.180382971,-0.011608726,1.734723475977e-18
22.650000,-0.209663249,0.018101364,-0.327943786,0.009449135,0.217993550,3.343265,1,Solve_Succeeded,0.182241503,-0.011604510,0.000000000000e+00
22.660000,-0.212921281,0.018194508,-0.326124300,0.009334596,0.217993550,3.343265,1,Solve_Succeeded,0.182241503,-0.011604510,0.000000000000e+00
22.670000,-0.216161101,0.018286732,-0.324303349,0.009239269,0.220173824,2.562944,1,Solve_Succeeded,0.184058081,-0.011598262,1.734723475977e-18
22.680000,-0.219382514,0.018377777,-0.322465629,0.009124713,0.220173824,2.562944,1,Solve_Succeeded,0.184058081,-0.011598262,1.734723475977e-18
22.690000,-0.222585534,0.018467898,-0.320626477,0.009028936,0.222303769,2.650506,1,Solve_Succeeded,0.185832617,-0.011589994,1.734723475977e-18
22.700000,-0.225769969,0.018556839,-0.318770944,0.008914383,0.222303769,2.650506,1,Solve_Succeeded,0.185832617,-0.011589994,1.734723475977e-18
22.710000,-0.228935832,0.018644851,-0.316914011,0.008818177,0.224383286,2.949435,1,Solve_Succeeded,0.187565029,-0.011579716,-1.734723475977e-18
22.720000,-0.232082937,0.018731686,-0.315041085,0.008703647,0.224383286,2.949435,1,Solve_Succeeded,0.187565029,-0.011579716,-1.734723475977e-18
22.730000,-0.235211298,0.018817586,-0.313166793,0.008607030,0.226412286,3.141865,1,Solve_Succeeded,0.189255245,-0.011567440,-1.734723475977e-18
22.740000,-0.238320732,0.018902309,-0.311276896,0.008492542,0.226412286,3.141865,1,Solve_Succeeded,0.189255245,-0.011567440,-1.734723475977e-18
22.750000,-0.241411251,0.018986093,-0.309385666,0.008395534,0.228390690,2.609850,1,Solve_Succeeded,0.190903197,-0.011553179,-1.734723475977e-18
22.760000,-0.244482679,0.019068702,-0.307479221,0.008281109,0.228390690,2.609850,1,Solve_Succeeded,0.190903197,-0.011553179,-1.734723475977e-18
22.770000,-0.247535027,0.019150368,-0.305571477,0.008183728,0.230318428,2.707120,1,Solve_Succeeded,0.192508829,-0.011536943,0.000000000000e+00
22.780000,-0.250568123,0.019230860,-0.303648906,0.008069385,0.230318428,2.707120,1,Solve_Succeeded,0.192508829,-0.011536943,0.000000000000e+00
22.790000,-0.253581979,0.019310404,-0.301725070,0.007971651,0.232195438,2.680518,1,Solve_Succeeded,0.194072090,-0.011518747,0.000000000000e+00
22.800000,-0.256576426,0.019388776,-0.299786798,0.007857409,0.232195438,2.680518,1,Solve_Succeeded,0.194072090,-0.011518747,0.000000000000e+00
22.810000,-0.259551477,0.019466197,-0.297847294,0.007759340,0.234021669,2.901375,1,Solve_Succeeded,0.195592938,-0.011498602,1.734723475977e-18
22.820000,-0.262506967,0.019542447,-0.295893744,0.007645220,0.234021669,2.901375,1,Solve_Succeeded,0.195592938,-0.011498602,1.734723475977e-18
22.830000,-0.265442907,0.019617742,-0.293938996,0.007546836,0.235797079,3.263967,1,Solve_Succeeded,0.197071337,-0.011476522,0.000000000000e+00
22.840000,-0.268359139,0.019691870,-0.291970594,0.007432856,0.235797079,3.263967,1,Solve_Succeeded,0.197071337,-0.011476522,0.000000000000e+00
22.850000,-0.271255674,0.019765037,-0.290001025,0.007334175,0.237521634,2.640647,1,Solve_Succeeded,0.198507262,-0.011452519,0.000000000000e+00
22.860000,-0.274132357,0.019837040,-0.288018195,0.007220355,0.237521634,2.640647,1,Solve_Succeeded,0.198507262,-0.011452519,0.000000000000e+00
22.870000,-0.276989198,0.019908079,-0.286034232,0.007121397,0.239195309,3.806475,1,Solve_Succeeded,0.199900692,-0.011426609,0.000000000000e+00
22.880000,-0.279826048,0.019977956,-0.284037398,0.007007755,0.239195309,3.806475,1,Solve_Succeeded,0.199900692,-0.011426609,0.000000000000e+00
22.890000,-0.282642917,0.020046867,-0.282039465,0.006908538,0.240818090,2.830921,1,Solve_Succeeded,0.201251615,-0.011398804,0.000000000000e+00
22.900000,-0.285439660,0.020114617,-0.280029053,0.006795093,0.240818090,2.830921,1,Solve_Succeeded,0.201251615,-0.011398804,0.000000000000e+00
22.910000,-0.288216286,0.020181398,-0.278017575,0.006695636,0.242389970,2.700344,1,Solve_Succeeded,0.202560027,-0.011369120,0.000000000000e+00
22.920000,-0.290972655,0.020247022,-0.275994009,0.006582408,0.242389970,2.700344,1,Solve_Succeeded,0.202560027,-0.011369120,0.000000000000e+00
22.930000,-0.293708776,0.020311674,-0.273969411,0.006482730,0.243910951,3.027303,1,Solve_Succeeded,0.203825930,-0.011337570,0.000000000000e+00
22.940000,-0.296424514,0.020375172,-0.271933118,0.006369736,0.243910951,3.027303,1,Solve_Succeeded,0.203825930,-0.011337570,0.000000000000e+00
22.950000,-0.299119877,0.020437694,-0.269895825,0.006269856,0.245381047,2.615592,1,Solve_Succeeded,0.205049336,-0.011304170,1.734723475977e-18
22.960000,-0.301794734,0.020499066,-0.267847229,0.006157116,0.245381047,2.615592,1,Solve_Succeeded,0.205049336,-0.011304170,1.734723475977e-18
22.970000,-0.304449094,0.020559460,-0.265797666,0.006057051,0.246800277,2.588134,1,Solve_Succeeded,0.206230263,-0.011268934,-1.734723475977e-18
22.980000,-0.307082830,0.020618708,-0.263737191,0.005944583,0.246800277,2.588134,1,Solve_Succeeded,0.206230263,-0.011268934,-1.734723475977e-18
22.990000,-0.309695950,0.020676974,-0.261675784,0.005844353,0.248168670,2.908416,1,Solve_Succeeded,0.207368734,-0.011231878,1.734723475977e-18
23.000000,-0.312288332,0.020734098,-0.259603855,0.005732176,0.248168670,2.908416,1,Solve_Succeeded,0.207368734,-0.011231878,1.734723475977e-18
23.010000,-0.314859984,0.020790239,-0.257531028,0.005631799,0.249486266,3.936645,1,Solve_Succeeded,0.208464784,-0.011193019,0.000000000000e+00
23.020000,-0.317410789,0.020845241,-0.255448070,0.005519929,0.249486266,3.936645,1,Solve_Succeeded,0.208464784,-0.011193019,0.000000000000e+00
23.030000,-0.319940754,0.020899258,-0.253364246,0.005419424,0.250753110,2.678443,1,Solve_Succeeded,0.209518453,-0.011152371,0.000000000000e+00
23.040000,-0.322449766,0.020952140,-0.251270682,0.005307881,0.250753110,2.678443,1,Solve_Succeeded,0.209518453,-0.011152371,0.000000000000e+00
23.050000,-0.324937833,0.021004035,-0.249176287,0.005207265,0.251969259,2.650999,1,Solve_Succeeded,0.210529786,-0.011109951,0.000000000000e+00
23.060000,-0.327404846,0.021054799,-0.247072541,0.005096066,0.251969259,2.650999,1,Solve_Succeeded,0.210529786,-0.011109951,0.000000000000e+00
23.070000,-0.329850812,0.021104575,-0.244967996,0.004995359,0.253134777,2.643349,1,Solve_Succeeded,0.211498840,-0.011065776,0.000000000000e+00
23.080000,-0.332275628,0.021153225,-0.242854491,0.004884522,0.253134777,2.643349,1,Solve_Succeeded,0.211498840,-0.011065776,0.000000000000e+00
23.090000,-0.334679299,0.021200884,-0.240740220,0.004783741,0.254249737,3.512706,1,Solve_Succeeded,0.212425675,-0.011019862,1.734723475977e-18
23.100000,-0.337061726,0.021247422,-0.238617378,0.004673283,0.254249737,3.512706,1,Solve_Succeeded,0.212425675,-0.011019862,1.734723475977e-18
23.110000,-0.339422917,0.021292969,-0.236493803,0.004572447,0.255314221,2.750544,1,Solve_Succeeded,0.213310360,-0.010972227,0.000000000000e+00
23.120000,-0.341762775,0.021337398,-0.234362046,0.004462385,0.255314221,2.750544,1,Solve_Succeeded,0.213310360,-0.010972227,0.000000000000e+00
23.130000,-0.344081308,0.021380835,-0.232229589,0.004361512,0.256328317,3.509336,1,Solve_Succeeded,0.214152971,-0.010922887,0.000000000000e+00
23.140000,-0.346378425,0.021423160,-0.230089337,0.004251864,0.256328317,3.509336,1,Solve_Succeeded,0.214152971,-0.010922887,0.000000000000e+00
23.150000,-0.348654131,0.021464492,-0.227948419,0.004150972,0.257292126,2.681155,1,Solve_Succeeded,0.214953591,-0.010871860,0.000000000000e+00
23.160000,-0.350908340,0.021504717,-0.225800092,0.004041755,0.257292126,2.681155,1,Solve_Succeeded,0.214953591,-0.010871860,0.000000000000e+00
23.170000,-0.353141059,0.021543948,-0.223651133,0.003940861,0.258205752,3.767436,1,Solve_Succeeded,0.215712310,-0.010819165,0.000000000000e+00
23.180000,-0.355352206,0.021582076,-0.221495151,0.003832091,0.258205752,3.767436,1,Solve_Succeeded,0.215712310,-0.010819165,0.000000000000e+00
23.190000,-0.357541786,0.021619211,-0.219338569,0.003731213,0.259069312,2.733500,1,Solve_Succeeded,0.216429223,-0.010764818,-1.734723475977e-18
23.200000,-0.359709722,0.021655249,-0.217175350,0.003622908,0.259069312,2.733500,1,Solve_Succeeded,0.216429223,-0.010764818,-1.734723475977e-18
23.210000,-0.361856019,0.021690291,-0.215011564,0.003522065,0.259882928,2.864134,1,Solve_Succeeded,0.217104436,-0.010708838,-1.734723475977e-18
23.220000,-0.363980605,0.021724243,-0.212841525,0.003414241,0.259882928,2.864134,1,Solve_Succeeded,0.217104436,-0.010708838,-1.734723475977e-18
23.230000,-0.366083484,0.021757200,-0.210670952,0.003313448,0.260646732,2.572814,1,Solve_Succeeded,0.217738059,-0.010651244,0.000000000000e+00
23.240000,-0.368164589,0.021789072,-0.208494509,0.003206122,0.260646732,2.572814,1,Solve_Succeeded,0.217738059,-0.010651244,0.000000000000e+00
23.250000,-0.370223923,0.021819948,-0.206317564,0.003105399,0.261360864,3.392499,1,Solve_Succeeded,0.218330207,-0.010592055,1.734723475977e-18
23.260000,-0.372261423,0.021849745,-0.204135132,0.002998585,0.261360864,3.392499,1,Solve_Succeeded,0.218330207,-0.010592055,1.734723475977e-18
23.270000,-0.374277093,0.021878547,-0.201952232,0.002897949,0.262025471,2.815084,1,Solve_Succeeded,0.218881007,-0.010531289,0.000000000000e+00
23.280000,-0.376270874,0.021906276,-0.199764225,0.002791665,0.262025471,2.815084,1,Solve_Succeeded,0.218881007,-0.010531289,0.000000000000e+00
23.290000,-0.378242770,0.021933010,-0.197575782,0.002691132,0.262640708,2.838856,1,Solve_Succeeded,0.219390587,-0.010468965,-1.734723475977e-18
23.300000,-0.380192725,0.021958678,-0.195382612,0.002585393,0.262640708,2.838856,1,Solve_Succeeded,0.219390587,-0.010468965,-1.734723475977e-18
23.310000,-0.382120745,0.021983350,-0.193189038,0.002484981,0.263206738,2.776226,1,Solve_Succeeded,0.219859085,-0.010405102,-1.734723475977e-18
23.320000,-0.384026777,0.022006963,-0.190991116,0.002379803,0.263206738,2.776226,1,Solve_Succeeded,0.219859085,-0.010405102,-1.734723475977e-18
23.330000,-0.385910826,0.022029581,-0.188792823,0.002279530,0.263723734,2.774468,1,Solve_Succeeded,0.220286645,-0.010339721,1.734723475977e-18
23.340000,-0.387772845,0.022051146,-0.186590559,0.002174928,0.263723734,2.774468,1,Solve_Succeeded,0.220286645,-0.010339721,1.734723475977e-18
23.350000,-0.389612838,0.022071717,-0.184387956,0.002074809,0.264191874,2.678212,1,Solve_Succeeded,0.220673417,-0.010272841,0.000000000000e+00
23.360000,-0.391430762,0.022091242,-0.182181759,0.001970799,0.264191874,2.678212,1,Solve_Succeeded,0.220673417,-0.010272841,0.000000000000e+00
23.370000,-0.393226621,0.022109774,-0.179975254,0.001870852,0.264611344,2.659095,1,Solve_Succeeded,0.221019557,-0.010204482,-1.734723475977e-18
23.380000,-0.395000377,0.022127266,-0.177765528,0.001767449,0.264611344,2.659095,1,Solve_Succeeded,0.221019557,-0.010204482,-1.734723475977e-18
23.390000,-0.396752032,0.022143767,-0.175555528,0.001667690,0.264982339,2.689306,1,Solve_Succeeded,0.221325228,-0.010134664,-1.734723475977e-18
23.400000,-0.398481554,0.022159234,-0.173342680,0.001564909,0.264982339,2.689306,1,Solve_Succeeded,0.221325228,-0.010134664,-1.734723475977e-18
23.410000,-0.400188944,0.022173712,-0.171129589,0.001465355,0.265305061,2.844770,1,Solve_Succeeded,0.221590600,-0.010063407,-1.734723475977e-18
23.420000,-0.401874175,0.022187164,-0.168914021,0.001363210,0.265305061,2.844770,1,Solve_Succeeded,0.221590600,-0.010063407,-1.734723475977e-18
23.430000,-0.403537247,0.022199627,-0.166698243,0.001263878,0.265579719,3.012597,1,Solve_Succeeded,0.221815848,-0.009990733,0.000000000000e+00
23.440000,-0.405178137,0.022211072,-0.164480358,0.001162384,0.265579719,3.012597,1,Solve_Succeeded,0.221815848,-0.009990733,0.000000000000e+00
23.450000,-0.406796845,0.022221530,-0.162262293,0.001063289,0.265806529,2.654272,1,Solve_Succeeded,0.222001152,-0.009916660,-1.734723475977e-18
23.460000,-0.408393353,0.022230977,-0.160042490,0.000962461,0.265806529,2.654272,1,Solve_Succeeded,0.222001152,-0.009916660,-1.734723475977e-18
23.470000,-0.409967661,0.022239439,-0.157822539,0.000863620,0.265985715,2.887798,1,Solve_Succeeded,0.222146702,-0.009841211,0.000000000000e+00
23.480000,-0.411519753,0.022246897,-0.155601216,0.000763471,0.265985715,2.887798,1,Solve_Succeeded,0.222146702,-0.009841211,0.000000000000e+00
23.490000,-0.413049630,0.022253372,-0.153379776,0.000664900,0.266117508,2.546551,1,Solve_Succeeded,0.222252690,-0.009764406,-1.734723475977e-18
23.500000,-0.414557282,0.022258851,-0.151157328,0.000565444,0.266117508,2.546551,1,Solve_Succeeded,0.222252690,-0.009764406,-1.734723475977e-18
23.510000,-0.416042708,0.022263349,-0.148934795,0.000467159,0.266202147,2.609232,1,Solve_Succeeded,0.222319316,-0.009686267,0.000000000000e+00
23.520000,-0.417505901,0.022266859,-0.146711617,0.000368410,0.266202147,2.609232,1,Solve_Succeeded,0.222319316,-0.009686267,0.000000000000e+00
23.530000,-0.418946861,0.022269390,-0.144488385,0.000270427,0.266239877,2.653633,1,Solve_Succeeded,0.222346786,-0.009606814,0.000000000000e+00
23.540000,-0.420365586,0.022270941,-0.142264869,0.000172398,0.266239877,2.653633,1,Solve_Succeeded,0.222346786,-0.009606814,0.000000000000e+00
23.550000,-0.421762075,0.022271516,-0.140041329,0.000074732,0.266230950,2.564197,1,Solve_Succeeded,0.222335310,-0.009526070,0.000000000000e+00
23.560000,-0.423136330,0.022271119,-0.137817864,-0.000022562,0.266230950,2.564197,1,Solve_Succeeded,0.222335310,-0.009526070,0.000000000000e+00
23.570000,-0.424488350,0.022269748,-0.135594406,-0.000119896,0.266175625,2.616604,1,Solve_Succeeded,0.222285107,-0.009444055,1.734723475977e-18
23.580000,-0.425818141,0.022267413,-0.133371380,-0.000216443,0.266175625,2.616604,1,Solve_Succeeded,0.222285107,-0.009444055,1.734723475977e-18
23.590000,-0.427125702,0.022264108,-0.131148392,-0.000313428,0.266074169,3.202952,1,Solve_Succeeded,0.222196397,-0.009360791,1.734723475977e-18
23.600000,-0.428411043,0.022259846,-0.128926191,-0.000409216,0.266074169,3.202952,1,Solve_Succeeded,0.222196397,-0.009360791,1.734723475977e-18
23.610000,-0.429674162,0.022254618,-0.126704057,-0.000505838,0.265926852,2.899846,1,Solve_Succeeded,0.222069411,-0.009276301,0.000000000000e+00
23.620000,-0.430915073,0.022248441,-0.124483064,-0.000600852,0.265926852,2.899846,1,Solve_Succeeded,0.222069411,-0.009276301,0.000000000000e+00
23.630000,-0.432133775,0.022241301,-0.122262168,-0.000697096,0.265733956,2.959779,1,Solve_Succeeded,0.221904381,-0.009190606,0.000000000000e+00
23.640000,-0.433330286,0.022233221,-0.120042762,-0.000791326,0.265733956,2.959779,1,Solve_Succeeded,0.221904381,-0.009190606,0.000000000000e+00
23.650000,-0.434504605,0.022224180,-0.117823485,-0.000887176,0.265495766,2.686314,1,Solve_Succeeded,0.221701547,-0.009103729,0.000000000000e+00
23.660000,-0.435656752,0.022214209,-0.115606047,-0.000980608,0.265495766,2.686314,1,Solve_Succeeded,0.221701547,-0.009103729,0.000000000000e+00
23.670000,-0.436786727,0.022203280,-0.113388766,-0.001076051,0.265212574,2.846737,1,Solve_Succeeded,0.221461153,-0.009015691,0.000000000000e+00
23.680000,-0.437894555,0.022191430,-0.111173670,-0.001168673,0.265212574,2.846737,1,Solve_Succeeded,0.221461153,-0.009015691,0.000000000000e+00
23.690000,-0.438980234,0.022178625,-0.108958762,-0.001263693,0.264884678,2.593759,1,Solve_Succeeded,0.221183449,-0.008926515,-1.734723475977e-18
23.700000,-0.440043793,0.022164908,-0.106746383,-0.001355495,0.264884678,2.593759,1,Solve_Succeeded,0.221183449,-0.008926515,-1.734723475977e-18
23.710000,-0.441085232,0.022150241,-0.104534220,-0.001450077,0.264512383,2.612595,1,Solve_Succeeded,0.220868691,-0.008836223,0.000000000000e+00
23.720000,-0.442104582,0.022134670,-0.102324928,-0.001541046,0.264512383,2.612595,1,Solve_Succeeded,0.220868691,-0.008836223,0.000000000000e+00
23.730000,-0.443101843,0.022118152,-0.100115882,-0.001635177,0.264096001,2.792139,1,Solve_Succeeded,0.220517138,-0.008744837,-1.734723475977e-18
23.740000,-0.444077051,0.022100740,-0.097910046,-0.001725301,0.264096001,2.792139,1,Solve_Succeeded,0.220517138,-0.008744837,-1.734723475977e-18
23.750000,-0.445030203,0.022082385,-0.095704484,-0.001818968,0.263635848,2.641232,1,Solve_Succeeded,0.220129057,-0.008652381,-1.734723475977e-18
23.760000,-0.445961342,0.022063145,-0.093502469,-0.001908236,0.263635848,2.641232,1,Solve_Succeeded,0.220129057,-0.008652381,-1.734723475977e-18
23.770000,-0.446870464,0.022042966,-0.091300758,-0.002001423,0.263132248,3.879651,1,Solve_Succeeded,0.219704717,-0.008558877,0.000000000000e+00
23.780000,-0.447757615,0.022021912,-0.089102927,-0.002089825,0.263132248,3.879651,1,Solve_Succeeded,0.219704717,-0.008558877,0.000000000000e+00
23.790000,-0.448622791,0.021999923,-0.086905429,-0.002182519,0.262585529,2.651206,1,Solve_Succeeded,0.219244394,-0.008464347,0.000000000000e+00
23.800000,-0.449466042,0.021977068,-0.084712143,-0.002270043,0.262585529,2.651206,1,Solve_Succeeded,0.219244394,-0.008464347,0.000000000000e+00
23.810000,-0.450287365,0.021953283,-0.082519218,-0.002362230,0.261996026,2.997178,1,Solve_Succeeded,0.218748368,-0.008368815,0.000000000000e+00
23.820000,-0.451086811,0.021928642,-0.080330834,-0.002448867,0.261996026,2.997178,1,Solve_Succeeded,0.218748368,-0.008368815,0.000000000000e+00
23.830000,-0.451864378,0.021903075,-0.078142839,-0.002540534,0.261364080,2.604923,1,Solve_Succeeded,0.218216923,-0.008272303,0.000000000000e+00
23.840000,-0.452620123,0.021876661,-0.075959712,-0.002626272,0.261364080,2.604923,1,Solve_Succeeded,0.218216923,-0.008272303,0.000000000000e+00
23.850000,-0.453354041,0.021849326,-0.073777002,-0.002717406,0.260690038,3.115172,1,Solve_Succeeded,0.217650350,-0.008174834,0.000000000000e+00
23.860000,-0.454066193,0.021821154,-0.071599484,-0.002802235,0.260690038,3.115172,1,Solve_Succeeded,0.217650350,-0.008174834,0.000000000000e+00
23.870000,-0.454756575,0.021792066,-0.069422409,-0.002892823,0.259974249,2.682618,1,Solve_Succeeded,0.217048942,-0.008076431,0.000000000000e+00
23.880000,-0.455425252,0.021762150,-0.067250849,-0.002976734,0.259974249,2.682618,1,Solve_Succeeded,0.217048942,-0.008076431,0.000000000000e+00
23.890000,-0.456072218,0.021731324,-0.065079759,-0.003066762,0.259217072,2.819841,1,Solve_Succeeded,0.216412999,-0.007977118,-1.734723475977e-18
23.900000,-0.456697542,0.021699680,-0.062914502,-0.003149745,0.259217072,2.819841,1,Solve_Succeeded,0.216412999,-0.007977118,-1.734723475977e-18
23.910000,-0.457301219,0.021667130,-0.060749743,-0.003239201,0.258418869,2.952362,1,Solve_Succeeded,0.215742822,-0.007876917,0.000000000000e+00
23.920000,-0.457883321,0.021633773,-0.058591132,-0.003321247,0.258418869,2.952362,1,Solve_Succeeded,0.215742822,-0.007876917,0.000000000000e+00
23.930000,-0.458443843,0.021599515,-0.056433046,-0.003410119,0.257580008,2.912151,1,Solve_Succeeded,0.215038721,-0.007775851,1.734723475977e-18
23.940000,-0.458982860,0.021564459,-0.054281420,-0.003491218,0.257580008,2.912151,1,Solve_Succeeded,0.215038721,-0.007775851,1.734723475977e-18
23.950000,-0.459500368,0.021528509,-0.052130347,-0.003579492,0.256700860,2.864649,1,Solve_Succeeded,0.214301006,-0.007673944,-1.734723475977e-18
23.960000,-0.459996444,0.021491771,-0.049986044,-0.003659635,0.256700860,2.864649,1,Solve_Succeeded,0.214301006,-0.007673944,-1.734723475977e-18
23.970000,-0.460471084,0.021454143,-0.047842319,-0.003747301,0.255781805,2.605777,1,Solve_Succeeded,0.213529993,-0.007571219,1.734723475977e-18
23.980000,-0.460924371,0.021415739,-0.045705672,-0.003826479,0.255781805,2.605777,1,Solve_Succeeded,0.213529993,-0.007571219,1.734723475977e-18
23.990000,-0.461356297,0.021376450,-0.043569630,-0.003913523,0.254823224,2.872862,1,Solve_Succeeded,0.212726003,-0.007467698,1.734723475977e-18
24.000000,-0.461766951,0.021336395,-0.041440969,-0.003991729,0.254823224,2.872862,1,Solve_Succeeded,0.212726003,-0.007467698,1.734723475977e-18
24.010000,-0.462156325,0.021295461,-0.039312939,-0.004078140,0.253825505,2.807353,1,Solve_Succeeded,0.211889359,-0.007363405,0.000000000000e+00
24.020000,-0.462524509,0.021253771,-0.037192591,-0.004155364,0.253825505,2.807353,1,Solve_Succeeded,0.211889359,-0.007363405,0.000000000000e+00
24.030000,-0.462871497,0.021211208,-0.035072900,-0.004241130,0.252789041,2.949896,1,Solve_Succeeded,0.211020390,-0.007258364,0.000000000000e+00
